Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1475964863,2016-10-08T22:14:23Z,AAL1067,"32.946976,-97.05143",2075,201,359
1475964857,2016-10-08T22:14:17Z,AAL1067,"32.942459,-97.051376",2000,194,359
1475964851,2016-10-08T22:14:11Z,AAL1067,"32.937153,-97.051315",1875,187,358
1475964842,2016-10-08T22:14:02Z,AAL1067,"32.929459,-97.051132",1700,178,359
1475964836,2016-10-08T22:13:56Z,AAL1067,"32.924023,-97.051033",1525,172,359
1475964830,2016-10-08T22:13:50Z,AAL1067,"32.919708,-97.050972",1325,169,358
1475964824,2016-10-08T22:13:44Z,AAL1067,"32.914627,-97.050858",1075,168,359
1475964812,2016-10-08T22:13:32Z,AAL1067,"32.905727,-97.050812",575,171,320
1475964791,2016-10-08T22:13:11Z,AAL1067,"32.89032,-97.050888",0,120,320
1475964470,2016-10-08T22:07:50Z,AAL1067,"32.886074,-97.046562",0,20,270
1475964403,2016-10-08T22:06:43Z,AAL1067,"32.886047,-97.039238",0,23,270
1475964388,2016-10-08T22:06:28Z,AAL1067,"32.886036,-97.03743",0,24,270
1475964382,2016-10-08T22:06:22Z,AAL1067,"32.886036,-97.036842",0,23,270
1475964346,2016-10-08T22:05:46Z,AAL1067,"32.886395,-97.033257",0,32,185
1475964328,2016-10-08T22:05:28Z,AAL1067,"32.887917,-97.033211",0,19,180
1475964322,2016-10-08T22:05:22Z,AAL1067,"32.888409,-97.033211",0,19,180
1475964316,2016-10-08T22:05:16Z,AAL1067,"32.888958,-97.033211",0,19,180
1475964309,2016-10-08T22:05:09Z,AAL1067,"32.889503,-97.033211",0,19,180
1475964303,2016-10-08T22:05:03Z,AAL1067,"32.889877,-97.033211",0,19,180
1475964291,2016-10-08T22:04:51Z,AAL1067,"32.891018,-97.033203",0,19,180
1475964277,2016-10-08T22:04:37Z,AAL1067,"32.892124,-97.033195",0,19,180
1475964270,2016-10-08T22:04:30Z,AAL1067,"32.892677,-97.033188",0,19,180
1475964264,2016-10-08T22:04:24Z,AAL1067,"32.893215,-97.033188",0,19,180
1475964258,2016-10-08T22:04:18Z,AAL1067,"32.893696,-97.03318",0,19,180
1475964252,2016-10-08T22:04:12Z,AAL1067,"32.894253,-97.03318",0,19,180
1475964246,2016-10-08T22:04:06Z,AAL1067,"32.89473,-97.03318",0,19,180
1475964237,2016-10-08T22:03:57Z,AAL1067,"32.895561,-97.033173",0,19,180
1475964231,2016-10-08T22:03:51Z,AAL1067,"32.896103,-97.033173",0,19,180
1475964222,2016-10-08T22:03:42Z,AAL1067,"32.896778,-97.033173",0,19,180
1475964201,2016-10-08T22:03:21Z,AAL1067,"32.89856,-97.033157",0,18,180
1475964192,2016-10-08T22:03:12Z,AAL1067,"32.899326,-97.033157",0,16,180
1475964186,2016-10-08T22:03:06Z,AAL1067,"32.899715,-97.033142",0,33,180
1475964180,2016-10-08T22:03:00Z,AAL1067,"32.900059,-97.033142",0,30,180
1475964171,2016-10-08T22:02:51Z,AAL1067,"32.900539,-97.033142",0,25,171
1475964165,2016-10-08T22:02:45Z,AAL1067,"32.900784,-97.033211",0,22,135
1475964138,2016-10-08T22:02:18Z,AAL1067,"32.900917,-97.034698",0,24,92
1475964132,2016-10-08T22:02:12Z,AAL1067,"32.900921,-97.034904",0,23,98
1475964126,2016-10-08T22:02:06Z,AAL1067,"32.900974,-97.035179",0,20,132
1475964117,2016-10-08T22:01:57Z,AAL1067,"32.901188,-97.035385",0,19,160
1475964111,2016-10-08T22:01:51Z,AAL1067,"32.901424,-97.035454",0,21,182
1475964033,2016-10-08T22:00:33Z,AAL1067,"32.90213,-97.035194",0,0,242
1475963925,2016-10-08T21:58:45Z,AAL1067,"32.901993,-97.03524",0,2,196
1475963858,2016-10-08T21:57:38Z,AAL1067,"32.902004,-97.035835",0,10,315
1475963762,2016-10-08T21:56:02Z,AAL1067,"32.902283,-97.036026",0,0,326
1475963539,2016-10-08T21:52:19Z,AAL1067,"32.902283,-97.036026",0,0,326
1475963389,2016-10-08T21:49:49Z,AAL1067,"32.902283,-97.036026",0,0,326
1475963242,2016-10-08T21:47:22Z,AAL1067,"32.902283,-97.036026",0,0,326
1475963142,2016-10-08T21:45:42Z,AAL1067,"32.902283,-97.036026",0,0,326
1475963061,2016-10-08T21:44:21Z,AAL1067,"32.902283,-97.036026",0,0,326
1475962832,2016-10-08T21:40:32Z,AAL1067,"32.90229,-97.036026",0,0,326
